35,39.38142212024754,22.628173908764094,34.33271180166416,41.367643744745216,39.258380303841676,48.21660413072508,35.542915557779395,24.166307162943422,17.005045461794754,-1,57.217596369723694,40.681448505652604,41.84155656024715,52.600427372666644,42.48947573923263,57.81466586976327,55.897226432890044,53.03729416476496,54.93711966258949,56.6610539437299,51.924347245640384,58.98081038210604,59.08044316912248,58.6612091627249,61.71538713159721,55.18636670867783,63.7833624068211,52.47968006080828,57.78217018170407,56.06585436035292,30.980095715095473,36.17638776625958,40.6204692561994,31.525412926690628,18.5156778604439,45.606336883791776,30.56386029262988,13.880051825280788,58.12540737550076,30.347596090057685,30.853481455914565,21.299813545456697,43.75480178199422,9.118168537809368,62.80270876919475,64.03125409741692,58.94961339568032,37.02806173361247,10.17627599282263,2.7278371113319344,20.830811386086,50.21319479490039,71.05037516393067,54.72038609442854,
40,69.21885853268653,77.73267329807358,86.07405116181623,91.10387973414196,84.65157281792898,96.45434695922364,29.245504389025058,38.32657529555665,43.08151272019539,57.21759636972367,-1,29.558903120953342,49.4533867975345,21.3591225935017,53.15907924068271,18.048491675210627,25.957905091356718,52.551107482501074,59.312886454047906,71.31289019705714,59.86240507195255,19.16611164146726,40.51572750527756,49.53667685618218,56.56439586284641,92.56478686638647,94.73610374344746,49.0457452587923,20.70595850536727,29.240933270927297,44.059185144862575,65.5217077823311,26.62285834514124,57.00546364157337,56.09832513459794,33.861771304486645,71.91023557583304,50.39342336368559,21.884184963722483,50.62644755732488,74.22380160555112,53.96673815467307,24.119213251658426,65.27318672299613,9.587110675509459,14.270363004778359,41.692307468818704,33.710475895482844,49.395700787366906,54.99001336520889,76.18361899770863,97.88129217268792,106.95547690852943,30.761779578763097,
41,42.66599591775289,58.910910158113296,67.79811535566807,73.8692793507178,64.72565029472955,80.41995858994905,27.86233097477646,30.539206499782413,29.530778180972074,40.681448505652604,29.55890312095334,-1,22.224047831394206,27.25185784693052,20.4018074584209,40.3577222380025,34.356537682020935,51.89197184445621,57.11340448539712,53.788996207883905,51.5977433742471,35.5654037716408,66.91657142706919,75.48829289609492,83.26594508984755,81.63571532388761,88.97453742347871,53.36508013946388,38.35019593957157,47.85974639434784,31.45142122334846,38.898664357246545,33.17094119331183,32.58944416857239,44.06393334758259,44.665025272315134,48.46581830197597,41.855173545489976,31.3207804136295,31.093578933364046,62.503252894217184,47.28722077216136,31.97874812152829,47.710876712888606,36.85431315299517,42.10376652764331,69.29924846512296,6.965772080596191,34.10408266233894,38.74689423423166,57.399297965314716,82.10579576988704,98.73993202257111,34.31959059904796,
42,27.924862715311587,50.97134407938659,56.398498143840584,60.660052001763496,51.85868775568119,65.48506055023243,47.567130580197585,43.94616622804697,39.93686079374984,41.84155656024715,49.4533867975345,22.224047831394202,-1,29.80796722776519,7.961864818294217,51.94994445498397,35.769733304135165,36.46590947329135,41.740676122360405,40.081549613949946,32.56262665154736,43.85519235257638,61.08020437564742,47.42945943434522,48.7777631824374,66.11427281890637,70.76437197741474,41.3538116141676,45.7134774709421,64.70243910251388,24.4497726616115,25.031157873974045,43.664617905221355,22.171441535736804,41.35721584679806,61.57994860692448,37.41058440980501,45.82556751925459,37.42170079391079,23.430775653131036,54.19014648737724,47.5145631070888,54.90843381439403,44.7463743950837,54.72869666265094,58.18730631503806,53.81631772315032,25.84515387920126,40.50659047554179,41.26011904487434,50.0516883986358,66.68601303407374,77.28649777209448,32.432472716737415,
43,49.268420145818034,66.01453069504427,73.32753986413002,78.46649301949589,70.8149992586158,84.03568555844838,37.92198217017762,42.4715354120279,43.99085594784841,52.600427372666644,21.3591225935017,27.251857846930474,29.807967227765214,-1,34.136087820323475,19.19250533352757,8.657933453657996,29.18557361247186,43.20735408230607,52.247898013854545,32.38078719750307,11.430318618725936,46.24711202482356,45.99394987996343,53.935226542672034,67.00859029733158,62.58023803284875,36.72297793896215,13.9631963412557,40.94538227183436,33.040470091856825,45.24970881135738,28.67416197805354,37.94420427715548,51.10111092654033,43.94498111288308,56.06745481733865,50.05907861324862,8.80522647108572,35.690332122529334,66.91382070376062,52.45732746782277,37.15292931552185,57.579988494072396,21.824287553078825,26.0625285052434,42.76631486053152,32.372248211262836,47.94708277218884,51.24802287708633,64.83324659663161,85.50661388906383,70.31579572596242,10.908929652493207,
45,28.624959143115557,54.02427136605727,60.42596289657081,65.32078901693059,55.4266801413606,70.82086501494027,47.959224777749554,44.083712093619766,39.48494578495826,42.48947573923265,53.15907924068271,20.401807458420894,7.961864818294206,34.136087820323475,-1,57.94776719872949,40.42643335975917,44.71220485113489,48.934114427702184,44.30386690907552,40.79148145407745,47.94009870551128,76.49755550547388,52.58705617484023,77.36792125531751,73.21447945329908,79.53083872381141,48.30363257203274,50.555755565961455,70.03056521477198,29.95769738949139,26.33406549428243,47.028690963773485,24.75061446563889,44.26017229878202,66.7997517191007,39.77401623138393,47.720136624846546,40.747158710142465,26.476536394881947,58.75590772088653,50.78302308815341,58.00371895443487,46.35087442750745,60.15357079270863,64.25069507984104,57.91871020336247,22.951240155437365,40.29521961843939,41.64798918762438,52.91869610713582,72.1764248255098,86.47658942746541,37.28826584907851,
50,68.08855853050156,73.36685666108646,79.65968897539175,83.30816427376536,79.11538070297888,87.21555331947603,37.0573958971982,43.417474523076706,47.835436219318076,57.81466586976327,18.048491675210652,40.357722238002516,51.94994445498396,19.192505333527585,57.94776719872949,-1,17.934392902609282,40.85472610611611,51.76973483886187,67.28773858668916,51.64414321953365,10.95095440578284,37.162901367706844,44.24997403098404,53.91853989930688,76.1356680706811,70.18152161296489,40.785046301548526,7.478975643600243,25.284670330255643,42.00368312095845,64.3193175101098,22.496444011954523,55.451006672202176,53.000244488845155,32.643557741502725,69.2331636177039,49.5712593376121,19.210739255256197,48.466021832749725,66.85881658570109,49.94003695240032,32.08268754592314,63.73354278884772,13.573909804813228,11.435644249907824,36.12930852267408,44.44468768348829,52.46077870320931,56.24630896858138,72.17200524531498,88.30877111163942,81.27042388027157,23.237544459561814,
52,51.90049198467299,68.29791261815089,75.2601128081756,80.25004813227538,72.82816999214398,85.71544359668034,41.60095023768944,46.011044337435614,47.855999354812944,55.89722643289006,25.957905091356743,34.35653768202094,35.769733304135194,8.657933453657966,40.42643335975919,17.934392902609293,-1,25.62028256825895,43.620646166840196,53.87322707111053,30.816351428707385,8.977278386465189,47.36121883181358,47.2712982434206,56.56126106372614,71.84894184812634,66.365430250219,36.72151955912626,10.78804461347966,40.74573817257015,35.661260262261955,47.93680679017046,29.69719867622364,40.68350597180621,53.3705003560262,44.95327248073284,58.50083958951554,52.571654137370906,8.498614885991204,38.34000817027924,68.62575378632481,54.28468671909087,40.25202924900402,60.452429563105966,23.576571738088056,26.430397515572462,43.397656399595654,38.81416743116859,51.62877004298936,54.66035191277824,67.18683941661237,87.16996883848215,74.51944176632963,5.919835567345775,
53,33.816839383560115,54.32079489761774,65.34264152303899,67.88273812890252,59.06380188337333,70.95550100493202,58.485018907070746,56.432342780085904,54.97799408885943,53.03729416476493,52.55110748250109,51.89197184445627,36.46590947329133,29.185573612471906,44.71220485113493,40.85472610611611,25.620282568258958,-1,26.711952195840283,35.93279965225111,8.087386891746716,35.70374965807323,54.21279994885235,43.31455698894778,51.61755635350702,61.74983078615608,57.23610205363707,24.34772732198024,35.29003379148165,54.87078953590872,24.713156014264605,30.271528227890435,37.88548171106963,25.143133573627868,45.18523113284039,57.09832139943534,46.31226085176623,52.32233668878852,32.740808293975306,24.623947205370296,60.93113335306912,49.269435615323815,59.71170140667697,52.82012114312333,50.214467640013105,51.13205909004034,46.86260599014395,55.196455683883705,54.559977236337865,53.31035060553422,54.00630389644624,71.57185385279003,63.579201830798084,20.00471873835032,
54,32.07942491583277,45.40755033265139,42.23012478976964,41.773502761049706,36.84672014963492,42.61780167887949,68.99553101076883,64.43415160008881,63.32448093620392,54.93711966258949,59.31288645404791,57.11340448539713,41.74067612236039,43.20735408230605,48.9341144277022,51.76973483886187,43.6206461668402,26.711952195840276,-1,14.960441552945579,25.02142091660186,50.55984790871251,44.435027304027464,22.768970513329144,24.90346663925565,30.483943252060218,26.65969385820299,9.363367432437707,49.158417962977225,58.33968938268549,23.022511645786906,28.776717239721105,40.543538115784195,24.440001577838242,38.76602504431057,59.79327174956442,32.84204807980887,51.90112386420566,47.87219851592182,23.572867633155898,37.45780035279742,42.97867219891533,70.08945641541808,50.40613539469246,60.19327871753798,61.26299703376311,35.564436684723056,65.04955958136196,60.84130182267192,56.44326390414096,45.9415734834604,42.80331525272981,33.534006351049776,40.684813817809506,
55,24.65440314211829,42.18753778821915,35.851364612610915,33.74689496877444,27.53318017963501,33.35610842526828,75.98288026701266,70.08727153746064,67.8591061459669,56.66105394372989,71.31289019705714,53.788996207883905,40.081549613949946,52.24789801385455,44.30386690907552,67.28773858668917,53.87322707111053,35.93279965225111,14.960441552945566,-1,31.05315687106028,61.56088466158032,58.73240654610792,31.17706712256765,28.84348931133813,23.924446414382313,21.994278798441517,23.62302913507411,60.936830118516575,80.85721244814994,27.61854342469658,23.286751727886376,50.53425285239547,24.063144231450202,40.151291745184714,79.27597365310646,26.89516242043122,55.72648612504406,57.83958736504846,25.75344375003661,35.384099997732925,46.42360796244462,82.50526595712527,50.27739272664706,78.43899308298016,83.30284057257981,45.92692714679151,76.17274060057467,64.36728985189129,58.67821425767255,43.15093859903487,33.13300933195789,24.17211862492648,50.3467701845081,
56,27.060959954132993,50.86625749916616,59.78604461295896,61.88789742926071,53.148115844946176,64.60318638187562,62.5878435595458,58.376937993062775,55.78303951979947,51.924347245640384,59.86240507195255,51.59774337424713,32.56262665154736,32.380787197503075,40.79148145407746,51.644143219533646,30.816351428707385,8.087386891746716,25.021420916601866,31.05315687106029,-1,42.317673980930394,61.56409150514552,44.288026867409364,50.727808366313575,57.21691594733053,53.674880544712224,25.49353933904983,43.18420020083001,64.94271893067129,24.030561036839092,24.131484697613804,43.496367909124004,21.30479104439517,44.17747728376905,66.02792514392766,41.17842172881881,52.90397965956429,36.71759854632781,22.349990589996022,57.06465077199813,49.54444130688138,67.62677905214484,50.75055788413983,59.51169381767787,61.133476702952876,51.021765638478385,55.174910655145396,54.49490295612084,52.481970081715644,50.73148237550733,65.13153158718362,58.59315141128286,24.842032835479376,
57,60.56541134820898,73.53208356920865,80.73036269768583,85.70600168204882,78.93942607450973,91.0911725245597,38.995762764068424,45.121437239004145,48.35258837525447,58.98081038210605,19.166111641467225,35.565403771640796,43.85519235257639,11.430318618725961,47.940098705511296,10.95095440578284,8.97727838646517,35.70374965807323,50.55984790871249,61.56088466158032,42.317673980930415,-1,44.72829715907888,48.36686650217648,57.871687091694284,75.85833073496283,70.67104976048198,40.99981591401745,5.087685819192743,35.05802238969222,41.29340815185817,56.62213740935531,28.158678870699255,49.09923020246808,56.323672935755674,40.8701984203704,65.38420832881337,53.32732741201394,8.957590885801105,45.88952601837004,72.73645696168796,55.406562760699146,35.90858679812882,64.93373733900772,15.059560049523773,17.80968973271261,42.2851994178171,40.04817035287172,53.12207266950568,57.276729533069854,72.37825641609628,92.5387308210759,79.33345426817168,14.842491119014518,
60,67.45920870603123,62.74045646069432,64.52479060023938,65.77813173352256,64.5253612228876,67.67993948669945,52.352739913425,54.17391239235949,58.812649571054806,59.08044316912246,40.51572750527756,66.91657142706919,61.08020437564742,46.24711202482356,76.49755550547388,37.16290136770686,47.36121883181358,54.21279994885236,44.43502730402748,58.73240654610792,61.564091505145534,44.72829715907888,-1,21.133871916172087,28.431664515444613,54.43037884178367,49.60575943307939,33.972081159475394,41.646313365048506,24.282658716724885,39.84878410386416,63.65421034277544,21.248871871639174,54.79615938760715,42.74972661375822,31.52398829275251,61.42439017861427,45.98774448549565,48.39187370757853,47.279772888922864,48.007062187323136,36.90293641373646,48.060202797218366,59.6383215843421,43.30078178626722,41.5301417387482,8.898602684251735,69.28033225523856,60.20740620080918,59.225581460532446,62.330665344816765,68.27592952234303,62.7947375964334,49.83915360416035,
61,45.54412326832773,48.160022981084374,45.370898299220265,45.222231513716984,42.78489083006093,46.37975692706757,65.33186142840943,64.09235559723032,66.31681761378366,58.661209162724866,49.53667685618218,75.48829289609492,47.42945943434522,45.99394987996343,52.58705617484023,44.249974030984056,47.2712982434206,43.31455698894778,22.76897051332915,31.177067122567646,44.28802686740936,48.366866502176485,21.133871916172087,-1,10.148941482493882,29.8239402582304,24.941204592799973,19.0944628209541,45.69872080816969,40.98977995639818,26.926296754813272,41.41542922707152,27.04017679950801,33.958846387610386,37.04767625240961,44.45695531847125,40.13830567846875,49.512979871477256,49.86813910010712,30.512286085237182,35.15471402670366,36.860956776884684,62.772313675443506,53.66046984083902,52.30065142916685,52.00164271265288,13.43669515334049,78.56864594379024,64.91530020031902,60.28969058444988,48.72897101549435,46.750835405744404,36.6115501872118,47.43213201297119,
62,42.50608976376321,45.9476182984044,40.617868402349735,39.327317546209294,37.63504874044108,39.68194513922619,72.49009654899143,70.45722216310386,72.27765980613921,61.71538713159718,56.56439586284641,83.26594508984755,48.7777631824374,53.93522654267202,77.36792125531751,53.91853989930688,56.56126106372613,51.61755635350703,24.903466639255697,28.843489311338132,50.727808366313575,57.8716870916943,28.431664515444613,10.148941482493875,-1,21.60811101972159,16.09438704527687,24.842426001576076,55.57558399603887,47.05300349371602,27.03155289124906,38.67480719465873,32.289466376546585,32.20032497345323,37.025686672479495,50.08485397391398,37.04706172215341,52.70930954042242,58.652220198384704,29.482568431860376,31.190992848826497,38.060884673595616,70.15792462367705,54.64995292407354,60.85276317007451,60.93178626890034,22.334681403686847,86.05892838389904,70.02531210694617,63.92345461082027,46.9350265149113,39.86677144461621,28.208634849175382,56.3475415706646,
63,31.70944791639439,33.9981872228492,24.304804022136857,20.681914881970037,19.891358038571397,19.61515431209065,75.98639189192097,69.76466545968643,68.70217238000683,55.18636670867785,92.56478686638647,81.6357153238876,66.11427281890636,67.00859029733158,73.21447945329908,76.1356680706811,71.84894184812634,61.749830786156096,30.48394325206022,23.92444641438231,57.21691594733053,75.85833073496285,54.43037884178367,29.82394025823039,21.60811101972159,-1,9.197991260939817,35.294032311793444,74.62368045924332,69.9020478563621,29.068793640887865,29.522268466314245,48.183226528781745,27.837502449409804,33.18905271585624,68.18543554712002,24.679605690315547,50.954825307232625,73.6225015397669,28.055343247671164,21.485381325812558,38.088837158049714,80.40559302215637,46.37419304681362,98.48065909640451,83.58300262297726,44.58466942450303,82.56946638440509,64.99585726248655,57.83065925149834,35.55369889167643,19.507248599383107,13.955375990249907,70.48040793925912,
64,34.40551705326895,42.333643812022515,33.00679990986709,29.457521702476555,27.683686092608912,28.003490780225803,82.46014027673716,77.48616801363637,77.50761372026582,63.78336240682105,94.73610374344746,88.97453742347872,70.76437197741474,62.58023803284875,79.53083872381141,70.18152161296489,66.365430250219,57.23610205363707,26.659693858203013,21.9942787984415,53.67488054471221,70.67104976048198,49.60575943307939,24.941204592799984,16.09438704527687,9.197991260939785,-1,31.53237469152454,69.38150676128448,65.27703456324359,29.2074772333575,31.875399747348045,46.52260219428446,29.19372244473294,38.85382291758963,66.39988084842422,30.637875919241615,57.53191026001425,68.71997322887066,28.887672748129642,28.55866731835119,42.95854538874643,83.27007931465253,54.69303166624614,76.4049057810981,77.23606696324858,40.83379729065232,91.3728930116677,74.02335714146969,66.53821408461911,43.85434219540323,27.672988299210253,12.694683339087169,64.88771796454678,
66,37.51932052269842,46.89130550265728,45.76432219547249,46.281412642224076,42.02163965413394,47.83683237904475,60.37537365081593,58.10728588991132,58.09735823756241,52.47968006080828,49.0457452587923,53.3650801394639,41.3538116141676,36.72297793896216,48.30363257203274,40.78504630154852,36.72151955912626,24.347727321980255,9.363367432437709,23.6230291350741,25.49353933904983,40.999815914017454,33.97208115947538,19.09446282095407,24.842426001576072,35.29403231179346,31.532374691524563,-1,39.05437230812588,47.77334988938092,22.063583068499973,33.53367183251866,31.362905400435807,26.913915142005973,37.54324923346998,50.359351380548844,36.82151260358982,48.039572545592925,40.28380858780183,24.465052677472396,38.7337491231157,39.95711662929218,60.34865273758996,49.546783497919634,49.35296966995963,50.446589738229044,26.058089338029426,61.76548988200304,56.66416493310236,53.515435795392676,47.12113817204849,48.249927076016625,40.17314806618892,34.87003892010463,
67,60.86503232078995,71.00620733430752,77.24912868574296,81.52016729726827,76.00625743425877,86.13796515274458,39.003115898420056,44.696673315278204,48.1745712515712,57.78217018170408,20.70595850536724,38.35019593957157,45.7134774709421,13.963196341255687,50.555755565961455,7.478975643600236,10.78804461347966,35.290033791481676,49.158417962977225,60.936830118516575,43.184200200830006,5.08768581919274,41.64631336504852,45.69872080816969,55.57558399603888,74.62368045924332,69.3815067612845,39.05437230812588,-1,31.695296192929483,40.0452965494559,56.86079670113457,25.020304710707695,49.115805429790534,53.751443027118526,37.95780281823339,64.11234483434723,51.149102100560455,13.549234845213615,45.21638527059082,68.48908511812975,52.108534016082764,35.462740936026115,63.30489112680668,16.468623019776107,16.970933558140633,39.132734013714455,42.65120954660582,52.56187103943252,56.24296875228126,70.00867515910933,87.40245656322688,78.22455307482471,16.274538865645553,
70,96.67564123926252,70.75158258358123,82.06344418322867,89.63757481658463,92.45093159401883,97.14138802778832,32.974540292871595,39.45033092580833,46.010332786443364,56.06585436035292,29.240933270927297,47.85974639434784,64.70243910251388,40.94538227183436,70.03056521477198,25.284670330255643,40.74573817257015,54.87078953590872,58.33968938268549,80.85721244814994,64.94271893067129,35.05802238969222,24.282658716724885,40.98977995639818,47.05300349371602,69.9020478563621,65.27703456324359,47.77334988938092,31.695296192929483,-1,47.88499001246575,85.85274302658773,21.62687627698269,63.23611014338754,49.616205734586885,17.362785784818115,78.79989315207833,43.75369599589113,41.31394706063333,54.931446413523624,58.96716639958791,42.234781463975935,27.04946133771115,61.376550471222565,29.37607298895297,25.282300985122788,30.426980551907107,49.55120872898737,50.88558856795613,54.60394695429277,69.37429837832128,99.19243770269745,87.04434609434637,44.93219464353551,
71,25.57184478991508,31.092000495480896,32.790513190000944,34.85254878613249,30.71927296816894,37.6508317886549,40.803325156404284,36.72554568364146,33.85784589393871,30.980095715095477,44.059185144862575,31.45142122334846,24.4497726616115,33.040470091856825,29.95769738949139,42.00368312095845,35.661260262261955,24.713156014264605,23.022511645786906,27.61854342469658,24.030561036839096,41.293408151858166,39.84878410386416,26.926296754813272,27.03155289124906,29.068793640887865,29.2074772333575,22.063583068499977,40.0452965494559,47.88499001246575,-1,20.355109445202128,28.03991333346474,10.23445705637856,21.788636752650593,44.752084262782375,22.33536552204352,30.55628191100932,39.44069562936124,5.237342903872151,26.204489162643796,26.341835497843874,45.482849216179204,30.30253349037734,48.65031846038467,50.578248457062365,35.11034281359467,32.86522740563186,33.02869763859313,31.389374998739868,30.871943701830272,38.425813350299606,36.527049254604776,33.155692059638994,
72,5.396112173552705,30.450377135207244,28.56652747800354,28.927704012705718,22.264004180180184,30.40227520624685,56.43612108594487,49.13825205346145,43.464941924434065,36.17638776625958,65.5217077823311,38.898664357246545,25.031157873974045,45.24970881135738,26.33406549428243,64.3193175101098,47.93680679017046,30.271528227890435,28.776717239721105,23.286751727886376,24.131484697613804,56.62213740935531,63.65421034277544,41.41542922707152,38.67480719465873,29.522268466314245,31.875399747348045,33.53367183251866,56.86079670113457,85.85274302658773,20.355109445202128,-1,47.884961442674204,10.325745215171562,31.009026167695016,76.18672893859674,15.121233675112142,42.02680942317115,51.76731045962777,15.324031541672067,31.1044728874088,39.1050730111279,68.24997869111368,33.24641849803837,74.4270690743307,83.26704793534986,53.28083385753297,39.59311029167173,40.483434871984166,37.22022266192087,30.71579017375271,30.712680298598226,32.2980727809663,43.68874513258648,
